U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.14971,0.000269129,0,1034.38,1,0.526,0.6,-0.474,0.5,263
1.15163,0.000287908,0,1034.39,1,0.528,0.6,-0.472,0.5,264
1.15354,0.000306687,0,1034.39,1,0.53,0.6,-0.47,0.5,265
1.15546,0.000325466,0,1034.39,1,0.532,0.6,-0.468,0.5,266
1.15738,0.000344245,0,1034.4,1,0.534,0.6,-0.466,0.5,267
1.1593,0.000363024,0,1034.4,1,0.536,0.6,-0.464,0.5,268
1.16121,0.000381803,0,1034.4,1,0.538,0.6,-0.462,0.5,269
1.16313,0.000400582,0,1034.41,1,0.54,0.6,-0.46,0.5,270
1.16505,0.00041936,0,1034.41,1,0.542,0.6,-0.458,0.5,271
1.16697,0.000438139,0,1034.42,1,0.544,0.6,-0.456,0.5,272
1.16888,0.000456918,0,1034.42,1,0.546,0.6,-0.454,0.5,273
1.1708,0.000475697,0,1034.42,1,0.548,0.6,-0.452,0.5,274
1.17272,0.000494476,0,1034.43,1,0.55,0.6,-0.45,0.5,275
1.17464,0.000513255,0,1034.43,1,0.552,0.6,-0.448,0.5,276
1.17655,0.000532034,0,1034.44,1,0.554,0.6,-0.446,0.5,277
1.17847,0.000550813,0,1034.44,1,0.556,0.6,-0.444,0.5,278
1.18039,0.000569591,0,1034.44,1,0.558,0.6,-0.442,0.5,279
1.18231,0.00058837,0,1034.45,1,0.56,0.6,-0.44,0.5,280
1.18423,0.000607149,0,1034.45,1,0.562,0.6,-0.438,0.5,281
1.18614,0.000625928,0,1034.45,1,0.564,0.6,-0.436,0.5,282
1.18806,0.000644707,0,1034.46,1,0.566,0.6,-0.434,0.5,283
1.18998,0.000663486,0,1034.46,1,0.568,0.6,-0.432,0.5,284
1.1919,0.000682265,0,1034.47,1,0.57,0.6,-0.43,0.5,285
1.19381,0.000701044,0,1034.47,1,0.572,0.6,-0.428,0.5,286
1.19573,0.000719822,0,1034.47,1,0.574,0.6,-0.426,0.5,287
1.19765,0.000738601,0,1034.48,1,0.576,0.6,-0.424,0.5,288
1.19957,0.00075738,0,1034.48,1,0.578,0.6,-0.422,0.5,289
1.20148,0.000776159,0,1034.49,1,0.58,0.6,-0.42,0.5,290
1.2034,0.000794938,0,1034.49,1,0.582,0.6,-0.418,0.5,291
1.20532,0.000813717,0,1034.49,1,0.584,0.6,-0.416,0.5,292
1.20724,0.000832496,0,1034.5,1,0.586,0.6,-0.414,0.5,293
1.20915,0.000851274,0,1034.5,1,0.588,0.6,-0.412,0.5,294
1.21107,0.000870053,0,1034.5,1,0.59,0.6,-0.41,0.5,295
1.21275,0.000884969,0,1034.51,1,0.592,0.6,-0.408,0.5,296
1.21423,0.000896665,0,1034.51,1,0.594,0.6,-0.406,0.5,297
1.21571,0.000908361,0,1034.51,1,0.596,0.6,-0.404,0.5,298
1.21718,0.000920056,0,1034.52,1,0.598,0.6,-0.402,0.5,299
1.21866,0.000931752,0,1034.52,1,0.6,0.6,-0.4,0.5,300
1.22014,0.000943448,0,1034.52,1,0.602,0.6,-0.398,0.5,301
1.22162,0.000955144,0,1034.52,1,0.604,0.6,-0.396,0.5,302
1.2231,0.00096684,0,1034.53,1,0.606,0.6,-0.394,0.5,303
1.22457,0.000978536,0,1034.53,1,0.608,0.6,-0.392,0.5,304
1.22605,0.000990232,0,1034.53,1,0.61,0.6,-0.39,0.5,305
1.22753,0.00100193,0,1034.54,1,0.612,0.6,-0.388,0.5,306
1.22901,0.00101362,0,1034.54,1,0.614,0.6,-0.386,0.5,307
1.23049,0.00102532,0,1034.54,1,0.616,0.6,-0.384,0.5,308
1.23197,0.00103702,0,1034.54,1,0.618,0.6,-0.382,0.5,309
1.23344,0.00104871,0,1034.55,1,0.62,0.6,-0.38,0.5,310
1.23492,0.00106041,0,1034.55,1,0.622,0.6,-0.378,0.5,311
1.2364,0.0010721,0,1034.55,1,0.624,0.6,-0.376,0.5,312
1.23788,0.0010838,0,1034.55,1,0.626,0.6,-0.374,0.5,313
1.23936,0.0010955,0,1034.56,1,0.628,0.6,-0.372,0.5,314
1.24083,0.00110719,0,1034.56,1,0.63,0.6,-0.37,0.5,315
1.24231,0.00111889,0,1034.56,1,0.632,0.6,-0.368,0.5,316
1.24379,0.00113058,0,1034.57,1,0.634,0.6,-0.366,0.5,317
1.24527,0.00114228,0,1034.57,1,0.636,0.6,-0.364,0.5,318
1.24675,0.00115398,0,1034.57,1,0.638,0.6,-0.362,0.5,319
1.24823,0.00116567,0,1034.57,1,0.64,0.6,-0.36,0.5,320
1.2497,0.00117737,0,1034.58,1,0.642,0.6,-0.358,0.5,321
1.25118,0.00118906,0,1034.58,1,0.644,0.6,-0.356,0.5,322
1.25266,0.00120076,0,1034.58,1,0.646,0.6,-0.354,0.5,323
1.25414,0.00121245,0,1034.59,1,0.648,0.6,-0.352,0.5,324
1.25562,0.00122415,0,1034.59,1,0.65,0.6,-0.35,0.5,325
1.25709,0.00123585,0,1034.59,1,0.652,0.6,-0.348,0.5,326
1.25857,0.00124754,0,1034.59,1,0.654,0.6,-0.346,0.5,327
1.26005,0.00125924,0,1034.6,1,0.656,0.6,-0.344,0.5,328
1.26153,0.00127093,0,1034.6,1,0.658,0.6,-0.342,0.5,329
1.26301,0.00128263,0,1034.6,1,0.66,0.6,-0.34,0.5,330
1.26449,0.00129433,0,1034.6,1,0.662,0.6,-0.338,0.5,331
1.26596,0.00130602,0,1034.61,1,0.664,0.6,-0.336,0.5,332
1.26744,0.00131772,0,1034.61,1,0.666,0.6,-0.334,0.5,333
1.26892,0.00132941,0,1034.61,1,0.668,0.6,-0.332,0.5,334
1.2704,0.00134111,0,1034.62,1,0.67,0.6,-0.33,0.5,335
1.27188,0.00135281,0,1034.62,1,0.672,0.6,-0.328,0.5,336
1.27336,0.0013645,0,1034.62,1,0.674,0.6,-0.326,0.5,337
1.27483,0.0013762,0,1034.62,1,0.676,0.6,-0.324,0.5,338
1.27631,0.00138789,0,1034.63,1,0.678,0.6,-0.322,0.5,339
1.27779,0.00139959,0,1034.63,1,0.68,0.6,-0.32,0.5,340
1.27923,0.00141034,0,1034.63,1,0.682,0.6,-0.318,0.5,341
1.28031,0.00141166,0,1034.63,1,0.684,0.6,-0.316,0.5,342
1.28138,0.00141299,0,1034.64,1,0.686,0.6,-0.314,0.5,343
1.28246,0.00141431,0,1034.64,1,0.688,0.6,-0.312,0.5,344
1.28353,0.00141563,0,1034.64,1,0.69,0.6,-0.31,0.5,345
